LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1395,MORE INFO,LEVEL
ملی,نهادهای قانون‌گذار,مجلس,دیوان محاسبات کشور,,دیوان محاسبات کشور,ردیف شماره ۱۰۱۵۱۰ از جدول شماره ۷,,217.992,29,0,246.992,,4
ملی,نهادهای قانون‌گذار,مجلس,,,مجلس شورای اسلامی,جدول شماره ۷,,741.738,81.5,0,823.238,,3
ملی,نهادهای قانون‌گذار,شورای نگهبان,شورای نگهبان,,شورای نگهبان,ردیف شماره ۱۰۱۶۰۰ - ۱ از جدول شماره ۷,,60.238,37.3,0,97.538,,4
ملی,نهادهای قانون‌گذار,شورای نگهبان,کمک به اشخاص,,شورای نگهبان - کمک به اشخاص حقیقی و حقوقی,ردیف شماره ۱۰۱۶۰۰ - ۲ از جدول شماره ۷,,2.5,0,0,2.5,,4
ملی,نهادهای قانون‌گذار,شورای نگهبان,,,شورای نگهبان,ردیف شماره ۱۰۱۶۰۰ از جدول شماره ۷,,62.738,37.3,0,100.038,,3
ملی,نهادهای قانون‌گذار,,,,نهادهای نظارتی و قانون‌گذاری شامل مجلس، شورای نگهبان، خبرگان رهبری و مجمع تشخیص مصلحت نظام,جدول شماره ۷,,875.055,119.345,0,994.4,,2
ملی,نهادهای قضایی,وزارت دادگستری,وزارت دادگستری,,وزارت دادگستری,ردیف شماره ۱۰۸۰۰۰ - ۱ از جدول شماره ۷,,21.242,2.75,0,23.992,,4
ملی,نهادهای قضایی,وزارت دادگستری,دیه محکومین معسر,,وزارت دادگستری - دیه محکومین معسر,ردیف شماره ۱۰۸۰۰۰ - ۲ از جدول شماره ۷,,40,0,0,40,,4
ملی,نهادهای قضایی,وزارت دادگستری,سازمان تعزیرات,,سازمان تعزیرات حکومتی,ردیف شماره ۱۰۸۰۰۰ - ۳ از جدول شماره ۷,,134.227,1,0,135.227,,4
ملی,نهادهای قضایی,وزارت دادگستری,ستاد مبارزه با قاچاق کالا و ارز,,ستاد مبارزه با قاچاق کالا و ارز,ردیف شماره ۱۰۸۰۰۰ - ۴ از جدول شماره ۷,,16.814,0.4,0,17.214,,4
ملی,نهادهای قضایی,وزارت دادگستری,کمک برای حمایت از بزه‌دیدگان,,وزارت دادگستری - کمک برای حمایت از بزه‌دیدگان و خسارت ناشی از احکام قضایی,ردیف شماره ۱۰۸۰۰۰ - ۵ از جدول شماره ۷,,5,0,0,5,,4
ملی,نهادهای قضایی,وزارت دادگستری,,,وزارت دادگستری,ردیف شماره ۱۰۸۰۰۰ از جدول شماره ۷,,217.284,4.15,0,221.434,,3
ملی,نهادهای قضایی,قوه قضاییه,دانشکده علوم قضایی و خدمات اداری,,دانشکده علوم قضایی و خدمات اداری,ردیف شماره ۱۰۸۰۰۶ از جدول شماره ۷,,14.959,4,0,18.959,,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان قضایی نیروهای مسلح,,سازمان قضایی نیروهای مسلح,ردیف شماره ۱۰۸۰۰۹ از جدول شماره ۷,,79,15.19,0,94.19,,4
ملی,نهادهای قضایی,قوه قضاییه,دادستانی ویژه روحانیت,,دادستانی ویژه روحانیت,ردیف شماره ۱۰۸۰۱۷ از جدول شماره ۷,,20.9,2.2,0,23.1,,4
ملی,نهادهای قضایی,قوه قضاییه,دادگستری,دادگستری,دادگستری جمهوری اسلامی ایران,ردیف شماره ۱۰۸۱۰۰ - ۱ از جدول شماره ۷,,"2,965.00",290.435,0,"3,255.44",,5
ملی,نهادهای قضایی,قوه قضاییه,دادگستری,کمک به اشخاص حقیقی و حقوقی,دادگستری جمهوری اسلامی ایران - کمک به اشخاص حقیقی و حقوقی,ردیف شماره ۱۰۸۱۰۰ - ۲ از جدول شماره ۷,,4.322,0,0,4.322,,5
ملی,نهادهای قضایی,قوه قضاییه,دادگستری,,دادگستری جمهوری اسلامی ایران,ردیف شماره ۱۰۸۱۰۰ از جدول شماره ۷,,"2,969.32",290.435,0,"3,259.76",,4
ملی,نهادهای قضایی,قوه قضاییه,دیوان عدالت اداری,,دیوان عدالت اداری,ردیف شماره ۱۰۸۱۰۸ از جدول شماره ۷,,43.5,6.7,0,50.2,,4
ملی,نهادهای قضایی,قوه قضاییه,شورای حل اختلاف,,شورای حل اختلاف (کمک),ردیف شماره ۱۰۸۱۰۹ از جدول شماره ۷,,70,2.553,0,72.553,,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان زندان‌ها,,سازمان زندان‌ها و اقدامات تامینی و تربیتی کشور,ردیف شماره ۱۰۸۲۰۰ از جدول شماره ۷,,584.322,123.4,0,707.723,,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان بازرسی کل کشور,,سازمان بازرسی کل کشور,ردیف شماره ۱۰۸۳۰۰ از جدول شماره ۷,,100,15.5,0,115.5,,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان پزشکی قانونی,,سازمان پزشکی قانونی کشور,ردیف شماره ۱۰۸۴۰۰ از جدول شماره ۷,,75,31.2,0,106.2,,4
ملی,نهادهای قضایی,قوه قضاییه,سازمان ثبت اسناد,,سازمان ثبت اسناد و املاک کشور,ردیف شماره ۱۰۸۴۰۰ از جدول شماره ۷,,578,13,0,591,,4
ملی,نهادهای قضایی,قوه قضاییه,,,دادگستری جمهوری اسلامی ایران,جدول شماره ۷,,"4,535.00",504.178,0,"5,039.18",,3
ملی,نهادهای قضایی,,,,نهادهای قضایی شامل قوه قضاییه و وزارت دادگستری,جدول شماره ۷,,"4,752.29",508.328,0,"5,260.62",,2
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,نهاد ریاست‌جمهوری,نهاد ریاست‌جمهوری,ردیف شماره ۱۰۱۰۰۰ - ۱ از جدول شماره ۷,,79.2,45.2,0,124.4,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,مرکز همکاری‌های فناوری و نوآوری,مرکز همکاری‌های فناوری و نوآوری (کمک),ردیف شماره ۱۰۱۰۰۰ - ۲ از جدول شماره ۷,,51.021,0.04,0,51.061,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,کمک به اشخاص,نهاد ریاست‌جمهوری - هزینه‌های ضضروری (کمک به اشخاص حقیقی و حقوقی خصوصی و دولتی),ردیف شماره ۱۰۱۰۰۰ - ۳ از جدول شماره ۷,,70.2,0,0,70.2,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,فرهنگستان علوم ایران,فرهنگستان علوم ایران,ردیف شماره ۱۰۱۰۰۰ - ۴ از جدول شماره ۷,,10.17,0.32,0,10.49,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,فرهنگستان زبان و ادبب فارسی,فرهنگستان زبان و ادبب فارسی,ردیف شماره ۱۰۱۰۰۰ - ۵ از جدول شماره ۷,,14.16,0.6,0,14.76,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,فرهنگستان علوم پزشکی ایران,فرهنگستان علوم پزشکی ایران,ردیف شماره ۱۰۱۰۰۰ - ۶ از جدول شماره ۷,,13.585,1.473,0,15.058,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,معاونت امور زنان و خانواده,معاونت امور زنان و خانواده,ردیف شماره ۱۰۱۰۰۰ - ۷ از جدول شماره ۷,,12.8,0.015,0,12.815,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,بنیاد ایران‌شناسی,بنیاد ایران‌شناسی,ردیف شماره ۱۰۱۰۰۰ - ۸ از جدول شماره ۷,,7.655,0.2,0,7.855,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,فرهنگستان هنر,فرهنگستان هنر,ردیف شماره ۱۰۱۰۰۰ - ۹ از جدول شماره ۷,,11.84,0.14,0,11.98,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,شورای نظارت بر صدا و سیما,شورای نظارت بر صدا و سیما,ردیف شماره ۱۰۱۰۰۰ - ۱۰ از جدول شماره ۷,,4.748,0.22,0,4.968,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,پژوهشکده هنر,پژوهشکده هنر,ردیف شماره ۱۰۱۰۰۰ - ۱۱ از جدول شماره ۷,,1.38,0.065,0,1.445,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,مرکز بررسی‌های راهبردی,مرکز بررسی‌های راهبردی,ردیف شماره ۱۰۱۰۰۰ - ۱۲ از جدول شماره ۷,,12.138,0,0,12.138,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,مرکز امور حقوقی بین‌الملل,مرکز امور حقوقی بین‌الملل - دععاوی حقوقی بین‌المللی,ردیف شماره ۱۰۱۰۰۰ - ۱۳ از جدول شماره ۷,,42,0,0,42,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,معاونت حقوقی پزوهش‌های حقوقی,معاونت حقوقی پزوهش‌های حقوقی و تنقیحح قوانین و حل اختلافات دعاوی و تایید صلاحیت,ردیف شماره ۱۰۱۰۰۰ - ۱۴ از جدول شماره ۷,,2.9,0,0,2.9,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,معاونت امور مجلس,معاونت امور مجلس - راهبری امور مجلس (کمک) کمک به اشخاص حقیقی و حقوقی,ردیف شماره ۱۰۱۰۰۰ - ۱۵ از جدول شماره ۷,,3.5,0,0,3.5,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,شورای رقابت,مرکز ملی رقابت (شورای رقابت),ردیف شماره ۱۰۱۰۰۰ - ۱۶ از جدول شماره ۷,,4.412,1.967,0,6.379,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,دفتر امور دولت,دفتر امور دولت,ردیف شماره ۱۰۱۰۰۰ - ۱۷ از جدول شماره ۷,,1,0,0,1,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,پژوهشکده مطالعات فناوری,پژوهشکده مطالعات فناوری,ردیف شماره ۱۰۱۰۰۰ - ۱۸ از جدول شماره ۷,,3.73,0,0,3.73,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,دبیرخانه جنبش عدم تعهد,دبیرخانه جنبش عدم تعهد,ردیف شماره ۱۰۱۰۰۰ - ۱۹ از جدول شماره ۷,,2,0,0,2,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,دفتر معاون اول رییس‌جمهور,دفتر معاون اول رییس‌جمهور - خدمات مشاوره و پژوهش نظام ارزیابی,ردیف شماره ۱۰۱۰۰۰ - ۲۰ از جدول شماره ۷,,10,0,0,10,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,خدمات قراردادی اشخاص,نهاد ریاست‌جمهوری - خدمات قراردادی اشخاص,ردیف شماره ۱۰۱۰۰۰ - ۲۱ از جدول شماره ۷,,57.2,0,0,57.2,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,سازمان منطقه آزاد قشم,سازمان منطقه آزاد تجاری - صنعتی قشم,ردیف شماره ۱۰۱۰۰۰ - ۲۲ از جدول شماره ۷,,0,40,0,40,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,نهاد ریاست‌جمهوری,,نهاد ریاست‌جمهوری,ردیف شماره ۱۰۱۰۰۰ از جدول شماره ۷,,415.639,90.24,0,505.879,,4
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت اجرایی رییس‌جمهور,معاونت اجرایی رییس‌جمهور,معاونت اجرایی رییس‌جمهور,ردیف شماره ۱۰۱۰۸۱ - ۱ از جدول شماره ۷,,2,0,0,2,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت اجرایی رییس‌جمهور,خدمات ضروری اداری و اجرایی,نهاد ریاست‌جمهوری - خدمات ضروری اداری و اجرایی,ردیف شماره ۱۰۱۰۸۱ - ۲ از جدول شماره ۷,,35.029,0,0,35.029,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت اجرایی رییس‌جمهور,سازمان ملی استاندارد,سازمان ملی استاندارد,ردیف شماره ۱۰۱۰۸۱ - ۳ از جدول شماره ۷,,23.296,10.603,0,33.9,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت اجرایی رییس‌جمهور,پژوهشگاه استاندارد,پژوهشگاه استاندارد,ردیف شماره ۱۰۱۰۸۱ - ۴ از جدول شماره ۷,,18.369,0.223,0,18.591,,5
,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت اجرایی رییس‌جمهور,,معاونت اجرایی رییس‌جمهور,ردیف شماره ۱۰۱۰۸ از جدول شماره ۷,,78.694,10.826,0,89.52,,4
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,معاونت علمی رییس‌جمهور,معاونت علمی و فناوری رییس‌جمهور,ردیف شماره ۱۰۱۰۵۲ - ۱ از جدول شماره ۷,,185.555,0.679,0,186.234,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,ستاد ویژه فناوری نانو,ستاد ویژه توسعه فناوری نانو,ردیف شماره ۱۰۱۰۵۲ - ۲ از جدول شماره ۷,,54.06,7.67,0,61.73,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,صندوق حمایت از پژوهشگران,صندوق حمایت از پژوهشگران و فناوران کشور,ردیف شماره ۱۰۱۰۵۲ - ۳ از جدول شماره ۷,,17.57,0.4,0,17.97,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,پارک فناوری پردیس,پارک فناوری پردیس,ردیف شماره ۱۰۱۰۵۲ - ۴ از جدول شماره ۷,,25.228,1.75,0,26.978,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,ستاد توسعه فناوری علوم شناختی,ستاد توسعه فناوری علوم شناختی,ردیف شماره ۱۰۱۰۵۲ - ۵ از جدول شماره ۷,,13.23,0,0,13.23,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,ستاد توسعه زیست فناوری,ستاد توسعه زیست فناوری,ردیف شماره ۱۰۱۰۵۲ - ۶ از جدول شماره ۷,,16.53,0,0,16.53,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,ستادهای توسعه فناوری‌های راهبردی,معاونت علمی و فناوری رییس‌جمهور - ستادهای توسعه فناوری‌های راهبردی و باشگاه پژوهشگران جوان و نخبگان,ردیف شماره ۱۰۱۰۵۲ - ۷ از جدول شماره ۷,,35.86,0,0,35.86,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,کمک به افزایش سرمایه صندوق نوآوری,معاونت علمی و فناوری رییس‌جمهور - کمک به افزایش سرمایه صندوق نوآوری و شکوفایی,ردیف شماره ۱۰۱۰۵۲ - ۸ از جدول شماره ۷,,599.4,0,0,599.4,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,مرکز ملی فضایی,مرکز ملی فضایی,ردیف شماره ۱۰۱۰۵۲ - ۹ از جدول شماره ۷,,0.2,0.3,0,0.5,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,معاونت علمی رییس‌جمهور,,معاونت علمی و فناوری رییس‌جمهور,ردیف شماره ۱۰۱۰۵۲ از جدول شماره ۷,,947.633,10.799,0,958.432,,4
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,سازمان مدیریت,سازمان مدیریت و برنامه‌ریزی کشور,ردیف شماره ۱۰۲۵۰۰ - ۱ از جدول شماره ۷,,147.052,189.78,0,336.832,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,سازمان‌های مدیریت و برنامه‌ریزی استان‌ها,سازمان‌های مدیریت و برنامه‌ریزی استان‌ها,ردیف شماره ۱۰۲۵۰۰ - ۲ از جدول شماره ۷,,272.316,0,0,272.316,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,مرکز آموزش مدیریت دولتی,مرکز آموزش مدیریت دولتی موضوع ماده 44 قانون استخدام کشوری,ردیف شماره ۱۰۲۵۰۰ - ۳ از جدول شماره ۷,,13,0.077,0,13.077,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,تحول اداری وجشنواره شهید رجایی,سازمان مدیریت و برنامه‌ریزی کشور - تحول اداری وجشنواره شهید رجایی,ردیف شماره ۱۰۲۵۰۰ - ۴ از جدول شماره ۷,,0.6,0,0,0.6,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,شورای عالی فنی,شورای عالی فنی و پرداخت به کارکنان شورای فنی استان‌ها,ردیف شماره ۱۰۲۵۰۰ - ۵ از جدول شماره ۷,,1.92,0,0,1.92,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,موسسه عالی آموزش مدیریت و برنامه‌ریزی,موسسه عالی آموزش وپژوهش مدیریت و برنامه‌ریزی,ردیف شماره ۱۰۲۵۰۰ - ۶ از جدول شماره ۷,,26.387,0.7,0,27.087,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,سازمان ملی بهره‌وری ایران,سازمان ملی بهره‌وری ایران,ردیف شماره ۱۰۲۵۰۰ - ۷ از جدول شماره ۷,,6.515,7.6,0,14.115,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,کمک به اشخاص,سازمان برنامه و بودجه کشور - کمک به اشخاص حقیقی و حقوقی,ردیف شماره ۱۰۲۵۰۰ - ۸ از جدول شماره ۷,,7,0,0,7,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,مازاد درآمد اختصاصی دستگاه‌ها,سازمان برنامه و بودجه کشور - مازاد درآمد اختصاصی دستگاه‌های اجرایی ملی و استانی,ردیف شماره ۱۰۲۵۰۰ - ۹ از جدول شماره ۷,,35,0,0,35,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,مرکز آمار ایران,مرکز آمار ایران,ردیف شماره ۱۰۲۵۰۰ - ۱۰ از جدول شماره ۷,,47.971,3.95,0,51.921,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,پژوهشکده آمار,پژوهشکده آمار,ردیف شماره ۱۰۲۵۰۰ - ۱۱ از جدول شماره ۷,,6.214,0.033,0,6.247,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,سازمان نقشه‌برداری کشور,سازمان نقشه‌برداری کشور,ردیف شماره ۱۰۲۵۰۰ - ۱۲ از جدول شماره ۷,,41.595,6,0,47.595,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,نگهداری و تعمیر هواپیما و کشتی (نقشه‌برداری کشور),سازمان نقشه‌برداری کشور - نگهداری و تعمیر هواپیما و کشتی,ردیف شماره ۱۰۲۵۰۰ - ۱۳ از جدول شماره ۷,,5,0,0,5,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,آموزشکده نقشه‌برداری,آموزشکده نقشه‌برداری,ردیف شماره ۱۰۲۵۰۰ - ۱۴ از جدول شماره ۷,,1.353,0.063,0,1.416,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,برنامه و بودجه,,سازمان مدیریت و برنامه‌ریزی کشور,ردیف شماره ۱۰۲۵۰۰ از جدول شماره ۷,,611.923,208.203,0,820.126,,4
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان میراث فرهنگی,,سازمان میراث فرهنگی، صنایع دستی و گردشگری,ردیف شماره ۱۱۳۷۰۰ از جدول شماره ۷,,217.4,481.37,0,698.77,,4
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان محیط زیست,سازمان حفاظت محیط زیست,سازمان حفاظت محیط زیست,ردیف شماره ۱۴۰۰۰۰ از جدول شماره ۷,,51.281,116,0,167.281,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان محیط زیست,دانشگاه محیط زیست,دانشگاه محیط زیست,ردیف شماره ۱۴۰۰۰۳ از جدول شماره ۷,,15.433,3.9,0,19.333,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان محیط زیست,,حوزه سازمان حفاظت محیط زیست,جدول شماره ۷,,66.713,119.9,0,186.613,,4
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,سازمان انرژی اتمی,سازمان انرژی اتمی ایران,ردیف شماره ۱۴۴۰۰۰ - ۱ از جدول شماره ۷,,54.514,102.741,0,157.255,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,پژوهشگاه علوم و فنون هسته‌ای,پژوهشگاه علوم و فنون هسته‌ای,ردیف شماره ۱۴۴۰۰۰ - ۲ از جدول شماره ۷,,126.2,5,0,131.2,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,فوق‌ا‌لعاده کار با اشعه کارکنان,سازمان انرژی اتمی - مطالبات کارکنان بابت فوق‌ا‌لعاده کار با اشعه,ردیف شماره ۱۴۴۰۰۰ - ۳ از جدول شماره ۷,,4.54,0,0,4.54,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,شرکت ولید مواد اولیه و سوخت هسته‌ای,شرکت مادر تخصصی تولید مواد اولیه و سوخت هسته‌ای ایران,ردیف شماره ۱۴۴۰۰۰ - ۴ از جدول شماره ۷,,2.565,12,0,14.565,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,شرکت فرآوری اورانیوم,شرکت فرآوری اورانیوم تولید سوخت هسته‌ای,ردیف شماره ۱۴۴۰۰۰ - ۵ از جدول شماره ۷,,0,66.5,0,66.5,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,شرکت ولید و توسعه انرژی اتمی,شرکت مادر تخصصی تولید و توسعه انرژی اتمی ایران,ردیف شماره ۱۴۴۰۰۰ - ۶ از جدول شماره ۷,,0,331.4,0,331.4,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,شرکت اکتشاف هسته‌ای,شرکت اکتشاف و تامین مواد اولیه صنعت هسته‌ای ایران,ردیف شماره ۱۴۴۰۰۰ - ۷ از جدول شماره ۷,,0,156,0,156,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,شرکت سهامی پسمانداری هسته‌ای,شرکت سهامی پسمانداری صنعت هسته‌ای ایران,ردیف شماره ۱۴۴۰۰۰ - ۸ از جدول شماره ۷,,0,40,0,40,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,شرکت فناوری‌های پیشرفته ایران,شرکت فناوری‌های پیشرفته ایران,ردیف شماره ۱۴۴۰۰۰ - ۹ از جدول شماره ۷,,0,32,0,32,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سازمان انرژی اتمی,,سازمان انرژی اتمی ایران,ردیف شماره ۱۴۴۰۰۰ از جدول شماره ۷,,187.819,745.641,0,933.46,,4
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سایر دستگاه‌های اجرایی,ستاد مبارزه با مواد مخدر,ستاد مبارزه با مواد مخدر,ردیف شماره ۱۰۱۰۳۴ از جدول شماره ۷,,193.25,0.282,0,193.532,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سایر دستگاه‌های اجرایی,هیات عالی گزینش,هیات عالی گزینش,ردیف شماره ۱۰۱۰۲۰ از جدول شماره ۷,,4.823,0.04,0,4.863,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سایر دستگاه‌های اجرایی,سازمان هدفمندسازی یارانه‌ها,سازمان هدفمندسازی یارانه‌ها,ردیف شماره ۲۹۵۳۳۰ از جدول شماره ۷,,5.335,0.642,0,5.977,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سایر دستگاه‌های اجرایی,هلال احمر,جمعیت هلال احمر جمهوری اسلامی ایران,ردیف شماره ۱۳۱۰۰۰ از جدول شماره ۷,,828.366,3.76,0,832.126,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,بنیاد ملی نخبگان,,بنیاد ملی نخبگان,ردیف شماره ۱۰۱۰۴۸ از جدول شماره ۷,,48.769,0.3,0,49.069,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,کتابخانه ملی,,سازمان اسناد و کتابخانه ملی جمهوری اسلامی ایران,ردیف شماره ۱۰۱۱۰۰ از جدول شماره ۷,,79.4,15,0,94.4,,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سایر دستگاه‌های اجرایی,سازمان بهزیستی کشور,سازمان بهزیستی کشور,ردیف شماره ۱۳۱۵۰۰ از جدول شماره ۷,,"1,926.76",8.084,0,"1,934.84",,5
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,سایر دستگاه‌های اجرایی,,سایر دستگاه‌های اجرایی,جدول شماره ۷,,"3,086.70",28.108,0,"3,114.81",,4
ملی,دستگاه‌های اجرایی,ریاست‌جمهوری,,,حوزه ریاست‌جمهوری و معاونت‌ها,جدول شماره ۷,,"5,612.52","1,695.09",0,"7,307.61",,3
ملی,دستگاه‌های اجرایی,وزارت کشور,وزارت کشور,وزارت کشور,وزارت کشور,ردیف شماره ۱۰۵۰۰۰ - ۱ از جدول شماره ۷,,97.953,189.71,0,287.663,,5
ملی,دستگاه‌های اجرایی,وزارت کشور,وزارت کشور,وزارت کشور - برگزاری انتخابات,وزارت کشور - برگزاری انتخابات,ردیف شماره ۱۰۵۰۰۰ - ۲ از جدول شماره ۷,,30,0,0,30,,5
ملی,دستگاه‌های اجرایی,وزارت کشور,وزارت کشور,هزینه‌های مربوط به پناهندگان,وزارت کشور - هزینه‌های مربوط به پناهندگان سیاسی و رانده‌شدگان از کشورهای دیگر و احداث اردوگاه برای آنها,ردیف شماره ۱۰۵۰۰۰ - ۳ از جدول شماره ۷,,21.843,2.3,0,24.143,,5
ملی,دستگاه‌های اجرایی,وزارت کشور,وزارت کشور,شورای عالی استان‌ها,شورای عالی استان‌ها (کمک),ردیف شماره ۱۰۵۰۰۰ - ۴ از جدول شماره ۷,,20,0,0,20,,5
ملی,دستگاه‌های اجرایی,وزارت کشور,وزارت کشور,پرداخت خسارت ویژه به اشخاص حقیقی,وزارت کشور - پرداخت خسارت ویژه به اشخاص حقیقی,ردیف شماره ۱۰۵۰۰۰ - ۵ از جدول شماره ۷,,8,0,0,8,,5
ملی,دستگاه‌های اجرایی,وزارت کشور,وزارت کشور,طرح تحول اجتماعی - فرهنگی,اجرای طرح تحول اجتماعی - فرهنگی,ردیف شماره ۱۰۵۰۰۰ - ۶ از جدول شماره ۷,,19.184,0,0,19.184,,5
