LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1401,MORE INFO,LEVEL
درآمدها,درآمدهای متفرقه,حق بیمه مصرف برق,,,درآمد حاصل از بیمه مصرف کنندگان برق)به ازای هر واحدمسکونی ۱۰۰۰ ریال و هر واحد تجاری ۱۰۰۰۰ ریال(,ردیف شماره 160186جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,125.000,0.000,0.000,125.000,,3
درآمدها,درآمدهای متفرقه,عوارض اضافی آلایندگی معادن,,,درآمد موضوع جز۵ بند «الف» ماده۴۳ قانون برنامه ششم توسعه,ردیف شماره 160187جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,"1,500.000",0.000,"1,500.000",,3
درآمدها,درآمدهای متفرقه,"افزایش۱۵ درصدی عوارض گمرکی لوازم
آرایشی",,,درآمد حاصل از افزایش ۱۵درصد به عوارض گمرکی و سود بازرگانی واردات لوازم آرایشی و بهداشتی,ردیف شماره 160188جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,2.000,0.000,0.000,2.000,,3
درآمدها,درآمدهای متفرقه,درآمد فروش کالاهایی با پسماندهای مخرب,,,درآمد حاصل از فروش کالاهایی که مصرف آن ها منجر به تولید پسماندهای مخرب محیط زیست می شود,ردیف شماره 160189جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,000.000",0.000,0.000,"1,000.000",,3
درآمدها,درآمدهای متفرقه,درآمد سامانه‌ها,,,"درآمد حاصل از بهره‌برداری سامانه‌های موضوع مواد ۵ و ۶ قانون مبارزه با قاچاق کالا و ارز  -  سامانه‌‌ جامع
تجارت، سامانه جامع انبارها، سامانه یکپارچه معاملات ارزی (نیما)، سامانه ثبت الکترونیک معاملات نفتی (ثامن) و
سامانه استاندارد سازی فاکتورها و نظارت بر قیمت‌ها (افق)",ردیف شماره 160192جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,200.000,0.000,0.000,200.000,,3
درآمدها,درآمدهای متفرقه,عوارض برق مازاد چاه‌های کشاورزی,,,درآمد حاصل از برق مصرفی مازاد بر پروانه بهره برداری چاه‌های کشاورزی,ردیف شماره 160193جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,10.000,0.000,0.000,10.000,,3
درآمدها,درآمدهای متفرقه,افزایش تعرفه آب و برق مصرفی کشت برنج خارج از گیلان و مازندران,,,درآمد حاصل از افزایش تعرفه آب و برق مصرفی کشت برنج خارج از استان‌های گیلان و مازندران,ردیف شماره 160194جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,10.000,0.000,0.000,10.000,,3
درآمدها,درآمدهای متفرقه,عوارض نهادهای تنظیم‌گر,,,درآمد حاصل از عوارض نهادهای تنظیم گر بخشی,ردیف شماره 160195جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.200,0.200,,3
درآمدها,درآمدهای متفرقه,منابع حاصل از انتقال درآمدهای اختصاصی,,,منابع حاصل از انتقال درآمدهای اختصاصی,ردیف شماره 160197جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.100,0.000,0.000,0.100,,3
درآمدها,درآمدهای متفرقه,۲۰ درصد حساب ذخیره ارزی,,,درآمد حاصل از %۲۰ موجودی و وصولی حساب ذخیره ارزی,ردیف شماره 160199جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,400.000,0.000,0.000,400.000,,3
درآمدها,درآمدهای متفرقه,,,,درآمدهای متفرقه,ردیف شماره 160000جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"20,017.205","2,400.000","33,249.510","55,666.715",,2
درآمدها,,,,,درآمدها,ردیف شماره 100000جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"230,188.566","434,220.434","126,619.611","791,028.611",,1
سرمایه‌های ملی,نفت,صادرات نفت,,,منابع حاصل از صادرات نفت (تسعیر به نرخ ای.تی.اس),ردیف شماره 210101جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"315,542.000",0.000,0.000,"315,542.000",,3
سرمایه‌های ملی,نفت,صادرات گاز و میعانات گازی,,,منابع حاصل از صادرات میعانات گازی و خالص صادرات گاز طبیعی (تسعیر به نرخ ای.تی.اس),ردیف شماره 210102جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"45,700.000",0.000,0.000,"45,700.000",,3
سرمایه‌های ملی,نفت,۳درصدصادرات نفتی,,,سه درصد صادرات نفت خام، میعانات گازی و خالص صادرات گازطبیعی (تسعیر به نرخ ای. تی.اس),ردیف شماره 210109جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"20,603.000",0.000,0.000,"20,603.000",,3
سرمایه‌های ملی,نفت,مازاد بر پیش‌بینی,,,"مازاد منابع حاصل از صادرات نفت خام، میعانات گازی و خالص صادرات گاز طبیعی نسبت به منابع پیش‌بینی
شده (تسعیر به نرخ ای.تی.اس)",ردیف شماره 210112جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
سرمایه‌های ملی,نفت,تحویل نفت به نهادها,,,"تحویل نفت خام به اشخاص حقیقی، حقوقی، تعاونی و خصوصی براساس قیمت بورس انرژی یا قیمت منطقه
ای(موضوع جز۱ بند «ی» تبصره یک",ردیف شماره 210113جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
سرمایه‌های ملی,نفت,,,,منابع حاصل از نفت و فرآورده‌های نفتی,ردیف شماره 210100جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"381,845.000",0.000,0.000,"381,845.000",,2
سرمایه‌های ملی,واگذاری اموال,فروش ساختمان‌های دولتی,,,منابع حاصل از فروش ساختمان‌ها و تأسیسات دولتی,ردیف شماره 210201جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,10.025,0.000,0.000,10.025,,3
سرمایه‌های ملی,واگذاری اموال,فروش اراضی دولتی,,,منابع حاصل از فروش و واگذاری اراضی دولتی,ردیف شماره 210202جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,10.000,0.000,0.000,10.000,,3
سرمایه‌های ملی,واگذاری اموال,فروش ماشین‌آلات و تجهیزات,,,منابع حاصل از فروش ماشین آلات و تجهیزات دستگاه‌های دولتی,ردیف شماره 210203جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,10.000,0.000,70.000,80.000,,3
سرمایه‌های ملی,واگذاری اموال,فروش سایر اموال,,,منابع حاصل از فروش و واگذاری سایر دارایی‌های سرمایه‌ای,ردیف شماره 210204جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,10.000,0.000,350.000,360.000,,3
سرمایه‌های ملی,واگذاری اموال,واگذاری اموال تملیکی,,,منابع حاصل از فروش و واگذاری اموال تملیکی,ردیف شماره 210207جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,000.000",0.000,0.000,"1,000.000",,3
سرمایه‌های ملی,واگذاری اموال,فروش خانه‌های سازمانی,,,منابع حاصل از فروش خانه‌های سازمانی,ردیف شماره 210210جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,10.000,0.000,0.000,10.000,,3
سرمایه‌های ملی,واگذاری اموال,واگذاری اراضی برای عشایر,,,منابع حاصل از واگذاری اراضی برای اسکان عشایر,ردیف شماره 210211جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,1.821,0.000,0.000,1.821,,3
سرمایه‌های ملی,واگذاری اموال,منابع صندوق توسعه کشاورزی,,,منابع حاصل از ماده ۱۲ قانون تشکیل وزارت جهاد کشاورزی,ردیف شماره 210212جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,50.000,0.000,0.000,50.000,,3
سرمایه‌های ملی,واگذاری اموال,فروش زندان‌های قدیمی,,,فروش زندان‌های قدیمی و اموال منقول مازاد سازمان زندان ها و اقدامات تأمینی و تربیتی کشور,ردیف شماره 210214جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,200.000,200.000,,3
سرمایه‌های ملی,واگذاری اموال,فروش انبارهای علوفه,,,سازمان امور عشایری -  فروش فروشگاه‌ها، جایگاه‌های سوخت فسیلی، انبارهای ذخیره علوفه و کالا,ردیف شماره 210215جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,5.500,0.000,0.000,5.500,,3
سرمایه‌های ملی,واگذاری اموال,فروش دارایی‌های وزارت راه و شهرسازی,,,منابع حاصل از فروش دارایی‌های وزارت راه و شهرسازی برای تأمین سرمایه اولیه صندوق توسعه حمل و نقل,ردیف شماره 210219جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,242.654,0.000,0.000,242.654,,3
سرمایه‌های ملی,واگذاری اموال,فروش اموال مازاد دولت,,,منابع حاصل از فروش اموال و دارایی‌های منقول و غیر منقول مازاد دولت موضوع بند ب تبصره ۱۸,ردیف شماره 210221جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"7,500.000","15,500.000",0.000,"23,000.000",,3
سرمایه‌های ملی,واگذاری اموال,فروش اموال قاچاقچیان مواد مخدر,,,منابع حاصل از فروش اموال در اجرای قانون مبارزه با مواد مخدر موضوع جز ۱ بند ث ماده ۸۰ قانون برنامه ششم,ردیف شماره 210224جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,000.000",0.000,0.000,"1,000.000",,3
سرمایه‌های ملی,واگذاری اموال,فروش اموال مازاد بانک‌های دولتی,,,منابع حاصل از فروش اموال و دارایی‌های مازاد بانک‌های دولتی موضوع تبصره ۱ ماده ۱۶ قانون رفع موانع تولید,ردیف شماره 210225جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,150.000,0.000,0.000,150.000,,3
سرمایه‌های ملی,واگذاری اموال,فروش اموال مازاد قوه قضائیه,,,"درآمد حاصل از فروش اموال و دارایی‌های مازاد و فرسوده دستگاه‌های وابسته به قوه قضاییه، براساس سازوکار پیش
بینی شده در جز ۱ بند «ب» تبصره ۱۸",ردیف شماره 210226جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,500.000,0.000,0.000,500.000,,3
سرمایه‌های ملی,واگذاری اموال,تهاتر املاک شهرهای جدید,,,"تهاتر اراضی و املاک متعلق به شرکت مادر تخصصی عمران شهرهای جدید، سازمان ملی زمین و مسکن و شرکت
بازآفرینی شهری",ردیف شماره 210228جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
سرمایه‌های ملی,واگذاری اموال,فروش اموال مازاد آموزش و پرورش,,,درآمد حاصل از فروش و اجاره املاک مازاد آموزش و پرورش,ردیف شماره 210229جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,"6,000.000","6,000.000",,3
سرمایه‌های ملی,واگذاری اموال,فروش اموال مازاد وزارت ارتباطات,,,درآمد حاصل از فروش اموال منقول وغیر منقول مازاد وزارت ارتباطات و فناوری اطلاعات (موضوع بند ز تبصره ۷),ردیف شماره 210230جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
سرمایه‌های ملی,واگذاری اموال,فروش اراضی پایاب,,,وزارت جهادکشاورزی  -  درآمد حاصل از فروش اراضی پایاب (موضوع بند ز تبصره ۸),ردیف شماره 210231جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,100.000,0.000,0.000,100.000,,3
سرمایه‌های ملی,واگذاری اموال,فروش اموال مازاد وزارت کشاورزی,,,وزارت جهادکشارزی -  فروش اموال (موضوع بند ح تبصره ۸),ردیف شماره 210232جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
سرمایه‌های ملی,واگذاری اموال,,,,منابع حاصل از فروش و واگذاری اموال منقول و غیر منقول,ردیف شماره 210200جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"10,600.000","15,500.000","6,620.000","32,720.000",,2
سرمایه‌های ملی,واگذاری طرح‌های عمرانی,,,,منابع حاصل از واگذاری طرح‌های تملک دارایی‌های سرمایه‌ای,ردیف شماره 210300جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,500.000,0.000,0.000,500.000,,2
سرمایه‌های ملی,,,,,منابع حاصل از واگذاری دارایی‌های سرمایه‌ای,ردیف شماره 200000جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"392,945.000","15,500.000","6,620.000","415,065.000",,1
منابع مالی,اوراق مالی,فروش اسناد خزانه ,,,منابع حاصل از فروش اسناد خزانه اسلامی,ردیف شماره 310103جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"36,000.000",0.000,0.000,"36,000.000",,3
منابع مالی,اوراق مالی,فروش اوراق جدید برای بازپرداخت اوراق سررسید شده,,,انتشار اوراق اسلامی جهت بازپرداخت اصل وسود اوراق سررسیدشده,ردیف شماره 310107جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
منابع مالی,اوراق مالی,فروش اوراق,,,انتشار اوراق مالی اسلامی,ردیف شماره 310108جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"50,000.000",0.000,0.000,"50,000.000",,3
منابع مالی,اوراق مالی,فروش اوراق برای پروژه‌های عمرانی آموزش و پرورش,,,"انتشار اوراق مالی اسلامی جهت احداث، تکمیل و تجهیز فضاهای آموزشی و پرورشی و ورزشی وزارت آموزش و
پرورش، سازمان نوسازی و تجهیز مدارس کشور",ردیف شماره 310110جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,000.000",0.000,0.000,"2,000.000",,3
منابع مالی,اوراق مالی,,,,منابع حاصل از فروش و واگذاری انواع اوراق مالی اسلامی,ردیف شماره 310100جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"88,000.000",0.000,0.000,"88,000.000",,2
منابع مالی,وام خارجی,,,,منابع حاصل از استفاده از تسهیلات خارجی,ردیف شماره 310200جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,50.000,0.000,0.000,50.000,,2
منابع مالی,وام,وام و تسهیلات داخلی,,,منابع حاصل از دریافت اصل وام‌های داخلی دولت  -  موضوع ماده ۳۲ قانون برنامه و بودجه,ردیف شماره 310402جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,561.472",0.000,0.000,"1,561.472",,3
منابع مالی,وام,وام برای تسویه بدهی آب و برق نیروهای مسلح,,,"دریافت وام‌های داخلی دولت از شرکت‌های آب، برق، آب و فاضلاب، مخابرات، نفت و گاز بابت بدهی نیروهای مسلح  - 
موضوع ماده ۳۲ قانون برنامه و بودجه (جمعی - خرجی)",ردیف شماره 310403جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
منابع مالی,وام,وام برای تسویه بدهی شرکت‌های وزارت نیرو,,,منابع حاصل بابت تسویه بدهی ماده ۳۲ قانون برنامه و بودجه شرکت‌های دولتی بخش آب به دولت  -  موضوع بند «د» تبصره ۷ (جمعی  -  خرجی),ردیف شماره 310404جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
منابع مالی,وام,کمک‌های بلاعوض خارجی,,,کمک‌های بلاعوض اشخاص حقیقی، سازمان‌ها و موسسات مالی و بین‌المللی,ردیف شماره 310408جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,0.000,0.000,0.000,0.000,,3
منابع مالی,وام,,,,منابع حاصل از دریافت اصل وام‌ها و کمک‌های بلاعوض,ردیف شماره 310400جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,561.473",0.000,0.000,"1,561.473",,2
منابع مالی,واگذاری شرکت‌های دولتی,خصوصی‌سازی,,,منابع حاصل از واگذاری شرکت‌های دولتی,ردیف شماره 310501جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"3,000.000",0.000,0.000,"3,000.000",,3
منابع مالی,واگذاری شرکت‌های دولتی,واگذاری سهام و سهم‌الشرکه شرکت‌های دولتی و نیروگاه‌ها,,,"منابع حاصل از واگذاری سهام، سهم‌الشرکه، اموال، دارایی‌ها و حقوق مالی و نیروگاه‌های متعلق به دولت و
موسسات و شرکت‌های دولتی وابسته و تابعه",ردیف شماره 310502جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"67,800.000",0.000,0.000,"67,800.000",,3
منابع مالی,واگذاری شرکت‌های دولتی,واگذاری شرکت‌های کشاورزی,,,منابع حاصل از فروش سهام وسهم‌الشرکه شرکت‌های دولتی وابسته به جهاد کشاورزی,ردیف شماره 310515جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,200.000,0.000,0.000,200.000,,3
منابع مالی,واگذاری شرکت‌های دولتی,,,,منابع حاصل از واگذاری شرکت‌های دولتی,ردیف شماره 310500جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"71,000.000",0.000,0.000,"71,000.000",,2
منابع مالی,برگشتی سال‌های قبل,برگشتی‌های سال‌های قبل,,,منابع حاصل از برگشتی پرداخت‌های سال‌های قبل,ردیف شماره 310601جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,528.527,0.000,0.000,528.527,,3
منابع مالی,برگشتی سال‌های قبل,برگشتی تسهیلات اداره شده,,,منابع حاصل از برگشتی از محل تسهیلات اعطایی (وجوه اداره شده),ردیف شماره 310602جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,350.000,0.000,0.000,350.000,,3
منابع مالی,برگشتی سال‌های قبل,واریز وجوه اداره شده بانک‌ها,,,واریز وجوه اداره شده نزد بانک‌ها,ردیف شماره 310605جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,100.000,0.000,0.000,100.000,,3
منابع مالی,برگشتی سال‌های قبل,وصول تسهیلات اعطایی از حساب ذخیره ارزی در بانک‌های دولتی,,,منابع حاصل از وصول تسهیلات اعطایی از محل حساب ذخیره ارزی در بانک‌های دولتی,ردیف شماره 310606جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,100.000,0.000,0.000,100.000,,3
منابع مالی,برگشتی سال‌های قبل,,,,منابع حاصل از برگشتی پرداخت‌های سال‌های قبل,ردیف شماره 310600جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"1,078.527",0.000,0.000,"1,078.527",,2
منابع مالی,منابع صندوق توسعه ملی,,,,"منابع حاصل از استفاده از صندوق توسعه ملی از جمله ۲۰ واحد از سهم صندوق در سال ۱۴۰۰ (تسعیر به نرخ
ای.تی.اس)",ردیف شماره 310700جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"137,356.000",0.000,0.000,"137,356.000",,2
منابع مالی,سایر منابع مالی,,,,واگذاری باقیمانده سهام دولت در بانک‌ها و بیمه ها,ردیف شماره 310800جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,100.000,0.000,0.000,100.000,,2
منابع مالی,,,,,منابع حاصل از واگذاری دارایی‌های مالی,ردیف شماره 300000جدول شماره ۵,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"299,146.000",0.000,0.000,"299,146.000",,1
فرابودجه‌ای (تبصره ۱۴),,,,,فرابودجه‌ای - بخشی از منابع تبصره ۱۴ که در جدول اعتبارات دستگاه‌های اجرایی آمده‌اند,بر اساس محاسبه یارانه‌های جدول شماره ۷,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"68,799.000",636.000,0.000,"69,435.000",,1
,,,,,درآمدها، واگذاری دارایی‌های سرمایه‌ای و واگذاری دارایی‌ مالی ۱۴۰۱,,,"991,078.567","450,356.434","133,239.611","1,574,674.611",,0
