LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1396,MORE INFO,LEVEL
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی خراسان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان خراسان - بهداشت و درمان,ردیف شماره 124100 از جدول شماره ۷,,"1,733.268",17.900,0.000,"1,751.168",,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی خراسان شمالی,,دانشگاه علوم پزشکی و خدمات بهداشتی و درمانی خراسان شمالی - بهداشت و درمان و مجتمع عالی سلامت,ردیف شماره 124111 از جدول شماره ۷,,318.038,3.850,0.000,321.888,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی خمین,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی خمین - بهداشت و درمان,ردیف شماره 123824 از جدول شماره ۷,,32.542,0.000,0.000,32.542,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی دزفول,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی دزفول - بهداشت و درمان,ردیف شماره 124502 از جدول شماره ۷,,299.680,1.000,0.000,300.680,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی رفسنجان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی رفسنجان - بهداشت و درمان,ردیف شماره 124701 از جدول شماره ۷,,168.392,1.000,0.000,169.392,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی زابل,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی زابل بهداشت و درمان,ردیف شماره 125403 از جدول شماره ۷,,247.556,2.040,0.000,249.596,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی زاهدان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی زاهدان و مجتمع‌های سلامت چابهار و خاش,ردیف شماره 125400 از جدول شماره ۷,,687.375,6.050,0.000,693.425,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی زنجان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان زنجان - بهداشت و درمان,ردیف شماره 125600 از جدول شماره ۷,,518.280,1.900,0.000,520.180,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی ساوه,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی ساوه - بهداشت و درمان,ردیف شماره 123822 از جدول شماره ۷,,74.036,0.500,0.000,74.536,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی سبزوار,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی سبزوار - بهداشت و درمان,ردیف شماره 124105 از جدول شماره ۷,,194.104,1.350,0.000,195.454,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی سراب,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی سراب - بهداشت و درمان,ردیف شماره 124212 از جدول شماره ۷,,48.000,0.000,0.000,48.000,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی سمنان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان سمنان - بهداشت و درمان,ردیف شماره 125700 از جدول شماره ۷,,236.507,3.520,0.000,240.027,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی شاهرود,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شاهرود - بهداشت و درمان,ردیف شماره 125900 از جدول شماره ۷,,150.468,2.300,0.000,152.768,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی شهید بهشتی,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی شهید بهشتی - بهداشت و درمان,ردیف شماره 123800 از جدول شماره ۷,,"1,557.181",16.500,0.000,"1,573.681",,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی شوشتر,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی شوشتر - بهداشت و درمان,ردیف شماره 124512 از جدول شماره ۷,,41.827,0.000,0.000,41.827,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی فسا,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی فسا - بهداشت و درمان,ردیف شماره 124011 از جدول شماره ۷,,196.660,0.920,0.000,197.580,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی قزوین,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی قزوین - بهداشت و درمان,ردیف شماره 123801 از جدول شماره ۷,,370.511,1.600,0.000,372.111,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی قم,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان قم - بهداشت و درمان,ردیف شماره 123706 از جدول شماره ۷,,426.271,7.700,0.000,433.971,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی کاشان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی کاشان - بهداشت و درمان,ردیف شماره 123701 از جدول شماره ۷,,242.218,4.200,0.000,246.418,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی کرج,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی کرج - بهداشت و درمان,ردیف شماره 124305 از جدول شماره ۷,,668.093,2.600,0.000,670.693,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی کردستان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان کردستان - بهداشت و درمان,ردیف شماره 124402 از جدول شماره ۷,,722.564,3.100,0.000,725.664,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی کرمان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان کرمان - بهداشت و درمان,ردیف شماره 124700 از جدول شماره ۷,,770.872,13.650,0.000,784.522,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی کرمانشاه,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان کرمانشاه - بهداشت و درمان,ردیف شماره 124800 از جدول شماره ۷,,"1,013.837",2.600,0.000,"1,016.437",,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی کهکیلویه و بویراحمد,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان کهکیلویه و بویراحمد - بهداشت و درمان,ردیف شماره 124010 از جدول شماره ۷,,399.626,1.270,0.000,400.896,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی گراش,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی گراش - بهداشت و درمان,ردیف شماره 125910 از جدول شماره ۷,,50.512,1.000,0.000,51.512,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی گلستان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان گلستان - بهداشت و درمان,ردیف شماره 124920 از جدول شماره ۷,,909.020,2.600,0.000,911.620,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی گناباد,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی گناباد - بهداشت و درمان,ردیف شماره 124104 از جدول شماره ۷,,81.602,1.700,0.000,83.302,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی گیلان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان گیلان - بهداشت و درمان,ردیف شماره 124600 از جدول شماره ۷,,960.354,7.000,0.000,967.354,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی لارستان,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی لارستان - بهداشت و درمان,ردیف شماره 125904 از جدول شماره ۷,,130.073,1.000,0.000,131.073,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی لرستان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان لرستان - بهداشت و درمان,ردیف شماره 124410 از جدول شماره ۷,,790.610,4.300,0.000,794.910,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی مازندران,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان مازندران - بهداشت و درمان,ردیف شماره 124900 از جدول شماره ۷,,"1,246.749",5.300,0.000,"1,252.049",,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی مراغه,,دانشکده علومپزشکی و خدمات بهداشتی و درمانی مراغه - بهداشت و درمان,ردیف شماره 124201 از جدول شماره ۷,,118.219,0.690,0.000,118.909,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی نیشابور,,دانشکده علوم پزشکی و خدمات بهداشتی، درمانی نیشابور - بهداشت و درمان,ردیف شماره 124115 از جدول شماره ۷,,201.020,0.440,0.000,201.460,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی هرمزگان,,دانشگاه علوم پزشکی وخدمات بهداشتی، درمانی استان هرمزگان - بهداشت و درمان,ردیف شماره 125300 از جدول شماره ۷,,692.259,4.130,0.000,696.390,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی همدان,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان همدان - بهداشت و درمان,ردیف شماره 123900 از جدول شماره ۷,,821.398,3.000,0.000,824.398,,4
ملی,سلامت,بیمارستان‌ها,دانشگاه علوم پزشکی یزد,,دانشگاه علوم پزشکی و خدمات بهداشتی، درمانی استان یزد، شهید صدوقی - بهداشت و درمان,ردیف شماره 125500 از جدول شماره ۷,,676.761,2.200,0.000,678.961,,4
ملی,سلامت,بیمارستان‌ها,,,بخش بهداشت و درمان بیمارستان‌ها دانشگاه‌های علوم پزشکی و خدمات بهداشتی، درمانی تهران, جدول شماره ۷,,"36,481.570",288.891,0.000,"36,770.460",,3
ملی,سلامت,بیمه سلامت,,,سازمان بیمه سلامت ایران,ردیف شماره 129109 از جدول شماره ۷,,"10,000.000",0.000,0.000,"10,000.000",,3
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,امور فناوری و تحقیقات پزشکی,وزارت بهداشت، درمان و آموزش پزشکی - امور فناوری و تحقیقات پزشکی,ردیف شماره 129000 - 7 از جدول شماره ۷,,115.000,0.000,0.000,115.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,اورژانس استان تهران,اورژانس استان تهران,ردیف شماره 129000 - 2 از جدول شماره ۷,,167.622,10.000,0.000,177.622,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,تحقق قطب‌های کشور,وزارت بهداشت، درمان و آموزش پزشکی - تحقق قطب‌های کشور,ردیف شماره 129000 - 8 از جدول شماره ۷,,0.680,0.600,0.000,1.280,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,تربیت نیروی انسانی متخصص,کمک به تربیت، تامین و پایداری نیروی انسانی متخصص موردنیاز,ردیف شماره 129000 - 24 از جدول شماره ۷,,21.138,0.000,0.000,21.138,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,دانشگاه علوم پزشکی مجازی,وزارت بهداشت، درمان و آموزش پزشکی - دانشگاه علوم پزشکی مجازی,ردیف شماره 129000 - 14 از جدول شماره ۷,,32.000,0.000,0.000,32.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,درمان بیماران خاص ,درمان بیماران خاص و صعبالعلاج و کمک به مجمع خیرین سلامت، زنجیره امید، بیمارستان محکم و موسسه محک وبیماری اپیدرمولایزیس بلوزا و سلیاک,ردیف شماره 129000 - 23 از جدول شماره ۷,,205.151,0.000,0.000,205.151,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,راه‌اندازی مراکزبهداشتی,وزارت بهداشت، درمان و آموزش پزشکی - کمک به راه‌اندازی مراکزبهداشتی، درمانی و آموزشی جدید,ردیف شماره 129000 - 19 از جدول شماره ۷,,300.000,0.000,0.000,300.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,سیاست‌های جمعیتی کشور,کمک به اجرای سیاست‌های جمعیتی کشور,ردیف شماره 129000 - 25 از جدول شماره ۷,,600.000,0.000,0.000,600.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,طب سنتی,وزارت بهداشت، درمان و آموزش پزشکی - طب سنتی,ردیف شماره 129000 - 27 از جدول شماره ۷,,6.550,0.000,0.000,6.550,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,طرح پزشک خانواده,وزارت بهداشت، درمان و آموزش پزشکی - اجرای برنامه پزشک خانواده,ردیف شماره 129000 - 17 از جدول شماره ۷,,"1,300.000",0.000,0.000,"1,300.000",,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,فعالیت‌ آموزشی و دانشجویی,وزارت بهداشت، درمان و آموزش پزشکی - فعالیت‌های آموزشی و دانشجویی,ردیف شماره 129000 - 6 از جدول شماره ۷,,210.000,0.000,0.000,210.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,فعالیت‌های فرهنگی دانشگاه‌ها,فعالیت‌های فرهنگی دانشگاه‌های علوم پزشکی,ردیف شماره 129000 - 18 از جدول شماره ۷,,5.000,0.000,0.000,5.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,فعالیت‌های ورزشی دانشجویان,وزارت بهداشت، درمان و آموزش پزشکی - فعالیت‌های ورزشی دانشجویان پزشکی و پیراپزشکی,ردیف شماره 129000 - 4 از جدول شماره ۷,,0.000,0.382,0.000,0.382,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,کاهش نرخ دارو و شیر خشک,کاهش نرخ داروهای ساخته شده، مواد اولیه دارو، واکسن، شیرخشک، کیت و کیسه خون و مواد مصرفی پزشکی,ردیف شماره 129000 - 26 از جدول شماره ۷,,"1,600.000",0.000,0.000,"1,600.000",,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,کمک به بیمارستانهای روانی و...,"وزارت بهداشت، درمان و آموزش پزشکی - کمک به بیمارستان‌های روانی
، مسمومیت‌های دارویی، سوختگی و مناطق محروم و اجرای قانون مجازات خودداری از کمک به مصدومین و رفع مخاطرات جانی و کمک به درمان بیماران نیازمند",ردیف شماره 129000 - 3 از جدول شماره ۷,,"1,659.100",0.000,0.000,"1,659.100",,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,کمک به تامین هزینه‌های درمان,کمک به تامین هزینه‌های تحمل ناپذیر درمان,ردیف شماره 129000 - 21 از جدول شماره ۷,,10.864,0.000,0.000,10.864,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,کمک به صدا و سیما و خبرگزاری,ایجاد دسترسی عادلانه مردم به خدمات بهداشتی و درمانی و کمک به برنامه‌های سلامت صداو سیما و خبرگزاری سلامت,ردیف شماره 129000 - 20 از جدول شماره ۷,,231.000,0.000,0.000,231.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,کمک به هزینه سرانه بیمارستان‌ها,وزارت بهداشت، درمان و آموزش پزشکی - کمک به هزینه سرانه بیمارستان‌های آموزشی,ردیف شماره 129000 - 9 از جدول شماره ۷,,3.152,0.000,0.000,3.152,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,مازاد درآمد اختصاصی دانشگاه‌ها,وزارت بهداشت درمان و آموزش پزشکی - مازاد درآمد اختصاصی دانشگاه‌ها و موسسات آموزش عالی,ردیف شماره 129000 - 5 از جدول شماره ۷,,"2,500.000",0.000,0.000,"2,500.000",,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,مرکز مدیریت پیوند عضو,وزارت بهداشت، درمان و آموزش پزشکی - مرکز مدیریت پیوند عضو,ردیف شماره 129000 - 12 از جدول شماره ۷,,3.000,0.000,0.000,3.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,مرکز ملی تحقیقات راهبردی,وزارت بهداشت، درمان و آموزش پزشکی - مرکز ملی تحقیقات راهبردی آموزش پزشکی,ردیف شماره 129000 - 13 از جدول شماره ۷,,30.000,0.000,0.000,30.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,مطالعه همگروهی ملی,وزارت بهداشت، درمان و آموزش پزشکی - مطالعه همگروهی ملی,ردیف شماره 129000 - 10 از جدول شماره ۷,,3.000,0.000,0.000,3.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,موسسه ملی تحقیقات سلامت,وزارت بهداشت، درمان و آموزش پزشکی - موسسه ملی تحقیقات سلامت جمهوری اسلامی ایران,ردیف شماره 129000 - 15 از جدول شماره ۷,,10.000,0.000,0.000,10.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,موسسه ملی توسعه تحقیقات ,وزارت بهداشت، درمان و آموزش پزشکی - موسسه ملی توسعه تحقیقات علوم پزشکی کشور,ردیف شماره 129000 - 11 از جدول شماره ۷,,63.560,0.000,0.000,63.560,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,وزارت بهداشت,وزارت بهداشت، درمان و آموزش پزشکی,ردیف شماره 129000 - 1 از جدول شماره ۷,,271.120,78.820,0.000,349.940,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,یارانه دارو و شیرخشک,یارانه دارو و شیرخشک,ردیف شماره 129000 - 22 از جدول شماره ۷,,500.000,0.000,0.000,500.000,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,یشگیری از بیماری‌های دهان و دندان کودکان,"وزارت بهداشت، درمان و آموزش پزشکی - پیشگیری از بیماری‌های دهان
 و دندان کودکان زیر12سال",ردیف شماره 129000 - 16 از جدول شماره ۷,,2.691,0.000,0.000,2.691,,5
ملی,سلامت,وزارت بهداشت,وزارت بهداشت,,وزارت بهداشت، درمان و آموزش پزشکی,ردیف شماره 129000 از جدول شماره ۷,,"9,850.628",89.802,0.000,"9,940.430",,4
ملی,سلامت,وزارت بهداشت,انستیتو پاستور ایران,,انستیتو پاستور ایران,ردیف شماره 130500 از جدول شماره ۷,,109.074,28.300,0.000,137.374,,4
ملی,سلامت,وزارت بهداشت,بنیاد امور بیماری‌های خاص,,بنیاد امور بیماری‌های خاص هموفیلی، تالاسمی، دیالیزی، سرطانی و ام. اس (کمک)1,ردیف شماره 129100 از جدول شماره ۷,,55.000,0.000,0.000,55.000,,4
ملی,سلامت,وزارت بهداشت,سازمان انتقال خون ایران,,سازمان انتقال خون ایران,ردیف شماره 129500 از جدول شماره ۷,,122.712,16.627,0.000,139.339,,4
ملی,سلامت,وزارت بهداشت,سازمان غذا و دارو,,سازمان غذا و دارو,ردیف شماره 129400 از جدول شماره ۷,,167.004,4.550,0.000,171.554,,4
ملی,سلامت,وزارت بهداشت,صرفه جویی ارزی در معالجه بیماران,, هیات امناء صرفه جویی ارزی در معالجه بیماران - کمک,ردیف شماره 129050 از جدول شماره ۷,,20.000,0.000,0.000,20.000,,4
ملی,سلامت,وزارت بهداشت,موسسه رازی,,موسسه رازی,ردیف شماره 136000 از جدول شماره ۷,,245.827,13.000,0.000,258.827,,4
ملی,سلامت,وزارت بهداشت,,,وزارت بهداشت و سازمان‌ها و نهادهای مرتبط,جدول شماره ۷,,"10,570.245",152.279,0.000,"10,722.524",,3
ملی,سلامت,,,,حوزه سلامت شامل وزارت بهداشت، بیمارستان‌ها و بخش بهداشت و درمان دانشگاه‌های علوم پزشکی , جدول شماره ۷,,"57,051.814",441.169,0.000,"57,492.984",,2
ملی,آموزش و پژوهش,آموزش عالی,امور دانشجویان,سازمان امور دانشجویان,سازمان امور دانشجویان,ردیف شماره 113664 - 1 از جدول شماره ۷,,60.500,0.672,0.000,61.172,,5
ملی,آموزش و پژوهش,آموزش عالی,امور دانشجویان,صندوق رفاه دانشجویان,صندوق رفاه دانشجویان,ردیف شماره 113664 - 2 از جدول شماره ۷,,565.000,0.217,0.000,565.217,,5
ملی,آموزش و پژوهش,آموزش عالی,امور دانشجویان,سازمان امور دانشجویان - فعالیت‌های ورزشی فوق برنامه دانشجویان,سازمان امور دانشجویان - فعالیت‌های ورزشی فوق برنامه دانشجویان,ردیف شماره 113664 - 3 از جدول شماره ۷,,6.700,0.868,0.000,7.568,,5
ملی,آموزش و پژوهش,آموزش عالی,امور دانشجویان,پژوهشگاه تربیت بدنی و علوم ورزشی,پژوهشگاه تربیت بدنی و علوم ورزشی,ردیف شماره 113664 - 4 از جدول شماره ۷,,7.134,0.450,0.000,7.584,,5
ملی,آموزش و پژوهش,آموزش عالی,امور دانشجویان,سازمان امور دانشجویان - امور دانشجویان بورسیه,سازمان امور دانشجویان - امور دانشجویان بورسیه,ردیف شماره 113664 - 5 از جدول شماره ۷,,98.700,0.000,0.000,98.700,,5
ملی,آموزش و پژوهش,آموزش عالی,امور دانشجویان,,سازمان امور دانشجویان وزارت علوم,ردیف شماره 113664 از جدول شماره ۷,,738.034,2.207,0.000,740.241,,4
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,جهاد دانشگاهی,جهاد دانشگاهی,ردیف شماره 113620 - 1 از جدول شماره ۷,,90.680,15.267,0.000,105.947,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,سایر مراکز تحقیقاتی وابسته,جهاد دانشگاهی - سایر مراکز تحقیقاتی وابسته,ردیف شماره 113620 - 2 از جدول شماره ۷,,8.186,2.000,0.000,10.186,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, کمک به خبرگزاری ایسنا,جهاد دانشگاهی - کمک به خبرگزاری دانشجویان ایران,ردیف شماره 113620 - 3 از جدول شماره ۷,,9.200,0.500,0.000,9.700,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,مرکز تحقیقات گیاهان دارویی,مرکز تحقیقات گیاهان دارویی,ردیف شماره 113620 - 4 از جدول شماره ۷,,5.717,0.600,0.000,6.317,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,پژوهشگاه رویان,پژوهشگاه رویان,ردیف شماره 113620 - 5 از جدول شماره ۷,,27.600,2.800,0.000,30.400,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پارک علم وفناوری استان کرمانشاه, پارک علم وفناوری استان کرمانشاه,ردیف شماره 113620 - 6 از جدول شماره ۷,,5.948,0.500,0.000,6.448,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,زیست بانک,زیست بانک,ردیف شماره 113620 - 7 از جدول شماره ۷,,5.600,0.930,0.000,6.530,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پژوهشکده فناوری‌های نوین علوم پزشکی - ابن سینا, پژوهشکده فناوری‌های نوین علوم پزشکی - ابن سینا,ردیف شماره 113620 - 8 از جدول شماره ۷,,14.180,2.379,0.000,16.559,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پژوهشکده توسعه کالبدی, پژوهشکده توسعه کالبدی,ردیف شماره 113620 - 9 از جدول شماره ۷,,0.707,0.000,0.000,0.707,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,جهاد دانشگاهی - کمک به دانشگاه علم و فرهنگ,جهاد دانشگاهی - کمک به دانشگاه علم و فرهنگ,ردیف شماره 113620 - 10 از جدول شماره ۷,,2.176,0.250,0.000,2.426,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پژوهشکده علوم پایه کاربردی, پژوهشکده علوم پایه کاربردی,ردیف شماره 113620 - 11 از جدول شماره ۷,,2.750,0.300,0.000,3.050,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پارک علم و فناوری استان البرز, پارک علم و فناوری استان البرز,ردیف شماره 113620 - 12 از جدول شماره ۷,,1.242,0.300,0.000,1.542,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,جهاد دانشگاهی - مرکز تحقیقات سرطان برست,جهاد دانشگاهی - مرکز تحقیقات سرطان برست,ردیف شماره 113620 - 13 از جدول شماره ۷,,3.520,1.000,0.000,4.520,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,پژوهشگاه علوم انسانی و مطالعات اجتماعی,پژوهشگاه علوم انسانی و مطالعات اجتماعی,ردیف شماره 113620 - 14 از جدول شماره ۷,,3.029,0.000,0.000,3.029,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,مرکز تحقیقات سنجش سلامت,مرکز تحقیقات سنجش سلامت,ردیف شماره 113620 - 15 از جدول شماره ۷,,0.500,0.200,0.000,0.700,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پژوهشکده فناوری اطلاعات و ارتباطات, پژوهشکده فناوری اطلاعات و ارتباطات,ردیف شماره 113620 - 16 از جدول شماره ۷,,1.228,0.350,0.000,1.578,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پژوهشکده فرهنگ، هنر و معماری, پژوهشکده فرهنگ، هنر و معماری,ردیف شماره 113620 - 17 از جدول شماره ۷,,0.356,0.150,0.000,0.506,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پژوهشکده برق و الکترونیک, پژوهشکده برق و الکترونیک,ردیف شماره 113620 - 18 از جدول شماره ۷,,0.300,0.000,0.000,0.300,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پژوهشکده صنایع شیمیایی, پژوهشکده صنایع شیمیایی,ردیف شماره 113620 - 19 از جدول شماره ۷,,0.300,0.000,0.000,0.300,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی, پژوهشکده توسعه تکنولوژی صنعتی شریف, پژوهشکده توسعه تکنولوژی صنعتی شریف,ردیف شماره 113620 - 20 از جدول شماره ۷,,0.300,0.000,0.000,0.300,,5
ملی,آموزش و پژوهش,آموزش عالی,جهاد دانشگاهی,,جهاد دانشگاهی,ردیف شماره 113620 از جدول شماره ۷,,183.519,27.526,0.000,211.045,,4
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها, پارک زیست فناوری خلیج فارس, پارک زیست فناوری خلیج فارس,ردیف شماره 113500 - 2 از جدول شماره ۷,,2.730,1.760,0.000,4.490,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,پژوهشگاه هوا فضا,پژوهشگاه هوا فضا,ردیف شماره 113500 - 3 از جدول شماره ۷,,19.760,8.676,0.000,28.436,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,پژوهشگاه علوم انسانی و مطالعات فرهنگی,پژوهشگاه علوم انسانی و مطالعات فرهنگی,ردیف شماره 113500 - 4 از جدول شماره ۷,,53.375,0.302,0.000,53.677,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,مرکز تحقیقات سیاست علمی کشور,مرکز تحقیقات سیاست علمی کشور,ردیف شماره 113500 - 5 از جدول شماره ۷,,19.369,0.272,0.000,19.641,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها, پارک علم و فناوری استان خراسان, پارک علم و فناوری استان خراسان,ردیف شماره 113500 - 6 از جدول شماره ۷,,6.880,0.550,0.000,7.430,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها, پارک علم و فناوری استان فارس, پارک علم و فناوری استان فارس,ردیف شماره 113500 - 7 از جدول شماره ۷,,7.600,2.950,0.000,10.550,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها, پارک علم و فناوری استان گیلان, پارک علم و فناوری استان گیلان,ردیف شماره 113500 - 8 از جدول شماره ۷,,5.929,2.500,0.000,8.429,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها, پارک علم و فناوری استان مرکزی, پارک علم و فناوری استان مرکزی,ردیف شماره 113500 - 9 از جدول شماره ۷,,7.265,1.950,0.000,9.215,,5
