LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1401,MORE INFO,LEVEL
ملی,آموزش و پژوهش,آموزش عالی,پژوهشگاه‌ها و پاک‌های علم و فناوری,موسسه تحقیقات جمعیت کشور,موسسه مطالعات و مدیریت جامع و تخصصی جمعیت کشور,ردیف شماره 113644 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,7.839,0.000,0.000,7.839,,5
ملی,آموزش و پژوهش,آموزش عالی,پژوهشگاه‌ها و پاک‌های علم و فناوری,پژوهشگاه ملی مهندسی ژنتیک و زیست فناوری,پژوهشگاه ملی مهندسی ژنتیک و زیست فناوری,ردیف شماره 114504 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,65.324,0.000,0.000,65.324,,5
ملی,آموزش و پژوهش,آموزش عالی,پژوهشگاه‌ها و پاک‌های علم و فناوری,پژوهشگاه مستقل زابل,پژوهشگاه مستقل زابل,ردیف شماره 119107 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,57.243,0.000,0.000,57.243,,5
ملی,آموزش و پژوهش,آموزش عالی,پژوهشگاه‌ها و پاک‌های علم و فناوری,,مجموعه پژوهشگاه‌ها و مراکز تحقیقاتی,مجموعه ردیف از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,074.996",180.525,0.000,"2,255.521",,4
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه تهران,دانشگاه تهران,ردیف شماره 114500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,135.718",81.689,0.000,"2,217.407",,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه قم,دانشگاه قم,ردیف شماره 113570 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,245.079,12.400,0.000,257.479,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه شهید بهشتی,دانشگاه شهید بهشتی,ردیف شماره 114600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,749.817,23.108,0.000,772.925,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه الزهرا,دانشگاه الزهرا,ردیف شماره 114700 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,348.956,9.993,0.000,358.949,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه بین‌المللی امام خمینی,دانشگاه بین‌المللی امام خمینی ,ردیف شماره 114800 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,284.612,24.922,0.000,309.534,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه بوعلی سینا,دانشگاه بوعلی سینا,ردیف شماره 115000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,365.591,40.523,0.000,406.114,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه ملایر,دانشگاه ملایر,ردیف شماره 115001 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,131.060,9.999,0.000,141.059,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه سید جمال الدین اسدآبادی,دانشگاه سید جمال الدین اسدآبادی,ردیف شماره 115007 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,21.448,0.000,0.000,21.448,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه شیراز,دانشگاه شیراز,ردیف شماره 115100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,687.342,35.473,0.000,722.815,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه سلمان فارسی (کازرون),دانشگاه سلمان فارسی (کازرون),ردیف شماره 115101 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,30.461,16.298,0.000,46.759,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی شیراز,دانشگاه صنعتی شیراز,ردیف شماره 115102 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,107.842,34.827,0.000,142.669,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه هنر شیراز,دانشگاه هنر شیراز,ردیف شماره 115103 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,13.600,6.368,0.000,19.968,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه فسا,دانشگاه فسا,ردیف شماره 115108 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,43.887,0.000,0.000,43.887,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,D8 دانشگاه بین‌المللی,D8 دانشگاه بین‌المللی,ردیف شماره 115122 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,5.872,0.000,0.000,5.872,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی اصفهان,دانشگاه صنعتی اصفهان,ردیف شماره 115400 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,509.261,12.732,0.000,521.993,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه شهرکرد,دانشگاه شهرکرد,ردیف شماره 115450 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,261.519,20.452,0.000,281.971,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه فردوسی مشهد,دانشگاه فردوسی مشهد,ردیف شماره 115500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,928.601,5.909,0.000,934.510,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه نیشابور,دانشگاه نیشابور,ردیف شماره 115504 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,45.514,0.000,0.000,45.514,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی قوچان,دانشگاه صنعتی قوچان,ردیف شماره 115505 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,60.828,0.000,0.000,60.828,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه تربت حیدریه,دانشگاه تربت حیدریه,ردیف شماره 115506 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,44.713,0.000,0.000,44.713,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی شریف,دانشگاه صنعتی شریف,ردیف شماره 115700 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,648.752,35.729,0.000,684.481,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه تبریز,دانشگاه تبریز,ردیف شماره 116000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,713.409,24.922,0.000,738.331,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه بناب,دانشگاه بناب,ردیف شماره 116001 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,66.646,7.271,0.000,73.917,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه محقق اردبیلی,دانشگاه محقق اردبیلی,ردیف شماره 116002 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,333.301,10.000,0.000,343.301,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه مراغه,دانشگاه مراغه,ردیف شماره 116004 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,97.651,0.000,0.000,97.651,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه اصفهان,دانشگاه اصفهان,ردیف شماره 116500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,573.810,0.000,0.000,573.810,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه هنر اصفهان,دانشگاه هنر اصفهان,ردیف شماره 116600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,93.593,6.823,0.000,100.416,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه شهید چمران اهواز,دانشگاه شهید چمران اهواز,ردیف شماره 117000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,612.014,28.008,0.000,640.022,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی جندی شاپور دزفول,دانشگاه صنعتی جندی شاپور دزفول,ردیف شماره 117001 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,71.182,25.461,0.000,96.643,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی خاتم‌الانبیا بهبهان,دانشگاه صنعتی خاتم الانبیا بهبهان,ردیف شماره 117004 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,60.901,0.000,0.000,60.901,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه علوم و فنون دریایی خرمشهر,دانشگاه علوم و فنون دریایی خرمشهر,ردیف شماره 117050 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,86.718,8.598,0.000,95.316,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه علوم کشاورزی و منابع طبیعی خوزستان,دانشگاه علوم کشاورزی و منابع طبیعی خوزستان,ردیف شماره 117060 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,112.349,0.000,0.000,112.349,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه گیلان,دانشگاه گیلان,ردیف شماره 117100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,450.323,27.782,0.000,478.105,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه لرستان,دانشگاه لرستان,ردیف شماره 117200 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,279.884,10.537,0.000,290.421,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,پارک علم و فناوری لرستان,پارک علم و فناوری لرستان,ردیف شماره 117202 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,17.395,10.442,0.000,27.837,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه شهید باهنر کرمان,دانشگاه شهید باهنر کرمان,ردیف شماره 117500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,477.079,15.495,0.000,492.574,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی سیرجان,دانشگاه صنعتی سیرجان,ردیف شماره 117505 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,47.195,0.000,0.000,47.195,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,مجتمع آموزش عالی بم,مجتمع آموزش عالی بم,ردیف شماره 117506 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,25.984,0.000,0.000,25.984,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه تحصیلات تکمیلی صنعتی و فناوری پیشرفته کرمان,دانشگاه تحصیلات تکمیلی صنعتی و فناوری پیشرفته کرمان,ردیف شماره 117510 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,50.613,0.000,0.000,50.613,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه جیرفت,دانشگاه جیرفت,ردیف شماره 117511 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,74.964,13.645,0.000,88.609,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه رازی,دانشگاه رازی,ردیف شماره 118000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,399.992,28.339,0.000,428.331,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه کردستان,دانشگاه کردستان,ردیف شماره 118100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,336.534,23.764,0.000,360.298,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه علامه طباطبایی,دانشگاه علامه طباطبایی,ردیف شماره 118500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,468.950,0.000,0.000,468.950,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه سیستان و بلوچستان,دانشگاه سیستان و بلوچستان,ردیف شماره 119000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,455.074,29.831,0.000,484.905,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه ولایت,دانشگاه ولایت,ردیف شماره 119003 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,96.125,44.800,0.000,140.925,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه زابل,دانشگاه زابل,ردیف شماره 119100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,309.351,29.297,0.000,338.648,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه دریانوردی وعلوم دریایی چابهار,دانشگاه دریانوردی وعلوم دریایی چابهار,ردیف شماره 119200 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,90.332,9.988,0.000,100.320,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه مازندران,دانشگاه مازندران,ردیف شماره 119500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,357.167,12.727,0.000,369.894,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه علوم کشاورزی و منابع طبیعی ساری,دانشگاه علوم کشاورزی و منابع طبیعی ساری,ردیف شماره 119503 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,153.396,12.754,0.000,166.150,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه تخصصی فناوری‌های نوین آمل,دانشگاه تخصصی فناوری‌های نوین آمل,ردیف شماره 119505 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,36.058,8.202,0.000,44.260,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی نوشیروانی بابل,دانشگاه صنعتی نوشیروانی بابل,ردیف شماره 119510 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,150.454,17.252,0.000,167.706,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه یزد,دانشگاه یزد,ردیف شماره 119600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,385.989,23.632,0.000,409.621,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه میبد,دانشگاه میبد,ردیف شماره 119604 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,52.145,0.000,0.000,52.145,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه اردکان,دانشگاه اردکان,ردیف شماره 119606 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,53.064,0.000,0.000,53.064,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه هنر,دانشگاه هنر تهران,ردیف شماره 119700 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,130.899,14.550,0.000,145.449,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه خوارزمی,دانشگاه خوارزمی,ردیف شماره 120000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,396.478,24.815,0.000,421.293,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه کاشان,دانشگاه کاشان,ردیف شماره 120002 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,244.952,9.095,0.000,254.047,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه اراک,دانشگاه اراک,ردیف شماره 120004 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,243.004,17.395,0.000,260.399,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه حکیم سبزواری,دانشگاه حکیم سبزواری,ردیف شماره 120006 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,204.390,14.540,0.000,218.930,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه شهید مدنی آذربایجان,دانشگاه شهید مدنی آذربایجان,ردیف شماره 120007 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,212.336,9.096,0.000,221.432,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه شاهد,دانشگاه شاهد,ردیف شماره 120100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,511.946,0.000,0.000,511.946,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه خواجه نصیر,دانشگاه صنعتی خواجه نصیرالدین طوسی,ردیف شماره 120300 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,316.519,0.000,0.000,316.519,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه دامغان,دانشگاه دامغان,ردیف شماره 120400 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,118.415,13.630,0.000,132.045,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه تربیت مدرس,دانشگاه تربیت مدرس,ردیف شماره 121000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,774.828,35.204,0.000,810.032,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی امیرکبیر,دانشگاه صنعتی امیرکبیر,ردیف شماره 122000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,693.331,27.268,0.000,720.599,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه تفرش,دانشگاه تفرش,ردیف شماره 122001 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,54.414,0.000,0.000,54.414,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه ارومیه,دانشگاه ارومیه,ردیف شماره 122500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,533.551,0.000,0.000,533.551,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه ایلام,دانشگاه ایلام,ردیف شماره 122600 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,204.089,9.097,0.000,213.186,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی سهند,دانشگاه صنعتی سهند,ردیف شماره 122700 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,151.682,11.077,0.000,162.759,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه هرمزگان,دانشگاه هرمزگان,ردیف شماره 122800 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,183.857,20.914,0.000,204.771,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه هنر اسلامی تبریز,دانشگاه هنر اسلامی تبریز,ردیف شماره 122900 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,84.446,15.436,0.000,99.882,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه علم و صنعت ایران,دانشگاه علم و صنعت ایران,ردیف شماره 123000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,577.558,17.272,0.000,594.830,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی اراک,دانشگاه صنعتی اراک,ردیف شماره 123006 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,46.521,0.000,0.000,46.521,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه علم و فناوری مازندران (بهشهر),دانشگاه علم و فناوری مازندران (بهشهر),ردیف شماره 123007 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,43.874,0.000,0.000,43.874,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه بیرجند,دانشگاه بیرجند,ردیف شماره 123100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,341.858,13.277,0.000,355.135,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه بزرگمهر قائنات,دانشگاه بزرگمهر قائنات,ردیف شماره 123101 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,23.943,0.000,0.000,23.943,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی بیرجند,دانشگاه صنعتی بیرجند,ردیف شماره 123102 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,42.479,0.000,0.000,42.479,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه یاسوج,دانشگاه یاسوج,ردیف شماره 123200 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,213.630,15.456,0.000,229.086,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه بجنورد,دانشگاه بجنورد,ردیف شماره 123300 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,118.894,28.185,0.000,147.079,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی اسفراین,دانشگاه صنعتی اسفراین,ردیف شماره 123302 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,40.945,0.000,0.000,40.945,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه پیام نور,دانشگاه پیام نور,ردیف شماره 126000 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,"2,443.196",13.639,0.000,"2,456.835",,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه صنعتی شاهرود,دانشگاه صنعتی شاهرود,ردیف شماره 126200 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,248.777,18.175,0.000,266.952,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه زنجان,دانشگاه زنجان,ردیف شماره 126300 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,340.509,8.216,0.000,348.725,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه سمنان,دانشگاه سمنان,ردیف شماره 126400 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,357.610,48.227,0.000,405.837,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه علوم کشاورزی و منابع طبیعی گرگان,دانشگاه علوم کشاورزی و منابع طبیعی گرگان,ردیف شماره 126500 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,176.460,19.141,0.000,195.601,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه گنبد,دانشگاه گنبد,ردیف شماره 126501 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,84.802,0.000,0.000,84.802,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه خلیج فارس,دانشگاه خلیج فارس,ردیف شماره 126700 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,233.312,13.627,0.000,246.939,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه تحصیلات تکمیلی علوم پایه زنجان,دانشگاه تحصیلات تکمیلی علوم پایه زنجان,ردیف شماره 126900 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,87.690,17.272,0.000,104.962,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه ولیعصر رفسنجان,دانشگاه ولیعصر رفسنجان,ردیف شماره 127100 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,182.103,9.270,0.000,191.373,,5
ملی,آموزش و پژوهش,آموزش عالی,دانشگاه‌ها,دانشگاه جامع علمی کاربردی,دانشگاه جامع علمی، کاربردی,ردیف شماره 127200 از جدول شماره 7,https://iranbudget.org/blog/wp-content/uploads/2024/02/Bill-1401-00.pdf,252.200,0.000,0.000,252.200,,5
