LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,TOOLTIP,SOURCE,SOURCE URL,SIDEBAR1,SIDEBAR2,SIDEBAR3,1402,MORE INFO,LEVEL
ملی,سلامت,وزارت بهداشت,سازمان انتقال خون,,,سازمان انتقال خون ایران,ردیف شماره 129500 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,206.437,24.113,0.000,230.550,,4
ملی,سلامت,وزارت بهداشت,موسسه آموزش طب انتقال خون,,,موسسه آموزش و پژوهش طب انتقال خون,ردیف شماره 129502 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,0.000,0.000,0.000,,4
ملی,سلامت,وزارت بهداشت,کاهش نرخ دارو,,,"کاهش نرخ داروهای ساخته شده مواد اولیه دارو واکسن شیرخشک کیت و کیسه خون و مواد
مصرفی پزشکی",ردیف شماره 129549 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,700.000,0.000,0.000,700.000,,4
ملی,سلامت,وزارت بهداشت,انستیتو پاستور,,,انستیتو پاستور ایران,ردیف شماره 130500 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,956.214,98.398,0.000,"1,054.612",,4
ملی,سلامت,وزارت بهداشت,شرکت توسعه مراکز بهداشتی و درمانی و تجهیزات پزشکی,,,شرکت توسعه و تجهیز مراکز بهداشتی و درمانی و تجهیزات پزشکی کشور (مادر تخصصی),ردیف شماره 264000 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,0.000,"1,288.000",0.000,"1,288.000",,4
ملی,سلامت,وزارت بهداشت,نظام ارجاع به پزشک خانواده,,,وزارت بهداشت درمان و آموزش پزشکی صرفا برای اجرای برنامه نظام ارجاع و پزشک خانواده با پوشش بیمه درمان,ردیف شماره 264850 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"18,500.000",0.000,0.000,"18,500.000",,4
ملی,سلامت,وزارت بهداشت,,,,وزارت بهداشت درمان و آموزش پزشکی و نهادهای و اعتبارات بخش سلامت,مجموعه ردیف از جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"36,020.494","5,133.393",0.000,"41,153.887",,3
ملی,سلامت,بیمه سلامت,,,,سازمان بیمه سلامت ایران,ردیف شماره 264800 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"38,500.000",25.000,0.000,"38,525.000",,3
ملی,سلامت,,,,,بیمارستان‌ها، دانشگاه‌ها و نهادهای متولی سلامت زیر نظر وزارت بهداشت درمان و آموزش پزشکی,مجموعه ردیف از جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"266,582.558","9,491.236",0.000,"276,073.793",,2
ملی,سایر نهادها,نهادهای مذهبی,سازمان اوقاف,اداره سازمان اوقاف,,سازمان اوقاف و امور خیریه,ردیف شماره 109500 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,100.000,0.915,0.000,100.915,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان اوقاف,حمایت از مدارس دینی اهل سنت,,سازمان اوقاف و امور خیریه - حمایت از مدارس علوم دینی اهل سنت کمک به معیشت روحانیون,ردیف شماره 109503 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,704.500,0.000,0.000,704.500,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان اوقاف,,,سازمان اوقاف و امور خیریه,مجموعه ردیف از جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,804.500,0.915,0.000,805.415,,4
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,شورای عالی حوزه‌های علمیه,,شورای عالی حوزه‌های علمیه,ردیف شماره 114020 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"3,650.300",105.526,0.000,"3,755.826",,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,حوزه‌های علمیه خواهران,,شورای سیاست‌گذاری حوزه‌های علمیه خواهران,ردیف شماره 114318 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,910.900,110.000,0.000,"1,020.900",,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,تبلیغات اسلامی حوزه علمیه قم,,دفتر تبلیغات اسلامی حوزه علمیه قم,ردیف شماره 114007 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,414.200,0.000,0.000,414.200,,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,حوزه علمیه خراسان,,شورای عالی حوزه علمیه خراسان,ردیف شماره 114025 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,485.200,6.382,0.000,491.582,,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,مرکز خدمات حوزه‌های علمیه,,مرکز خدمات حوزه‌های علمیه,ردیف شماره 114084 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"6,300.000",101.743,0.000,"6,401.743",,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,موسسه امام خمینی,,موسسه آموزشی و پژوهشی امام خمینی,ردیف شماره 114200 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,268.500,3.700,0.000,272.200,,5
ملی,سایر نهادها,نهادهای مذهبی,حوزه‌های علمیه,,,حوزه‌های علمیه,مجموعه ردیف از جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"12,029.100",327.352,0.000,"12,356.452",,4
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,اداره سازمان تبلیغات,,سازمان تبلیغات اسلامی,ردیف شماره 114300 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"1,557.000",14.763,0.000,"1,571.763",,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,شورای هماهنگی تبلیغات اسلامی,,شورای هماهنگی تبلیغات اسلامی,ردیف شماره 114012 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,207.200,0.316,0.000,207.516,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,موسسه پژوهشی انقلاب اسلامی,,موسسه پژوهشی و فرهنگی انقلاب اسلامی,ردیف شماره 114310 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,173.700,8.000,0.000,181.700,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,بنیاد دائره المعارف اسلامی,,بنیاد دائره المعارف اسلامی,ردیف شماره 114311 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,47.150,0.000,0.000,47.150,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,پژوهشگاه فرهنگ و اندیشه اسلامی,,پژوهشگاه فرهنگ و اندیشه اسلامی,ردیف شماره 114312 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,48.370,1.049,0.000,49.419,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,شورای سیاست‌گذاری ائمه جمعه,,شورای سیاست‌گذاری ائمه جمعه,ردیف شماره 114313 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,173.400,1.229,0.000,174.629,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,مراکز رسیدگی به امور مساجد,,مراکز رسیدگی به امور مساجد کل کشور,ردیف شماره 114314 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,154.100,4.119,0.000,158.219,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,ستاد اقامه نماز,,ستاد اقامه نماز,ردیف شماره 114315 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,51.900,1.000,0.000,52.900,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,مرکز تحقیقات کامپیوتری اسلامی,,مرکز تحقیقات کامپیوتری علوم اسلامی,ردیف شماره 114316 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,88.400,0.000,0.000,88.400,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,دایره المعارف فقه اسلامی,,موسسه دایره المعارف فقه اسلامی,ردیف شماره 114317 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,17.900,0.000,0.000,17.900,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,مرکز الگوی اسلامی - ایرانی پیشرفت,,مرکز الگوی اسلامی - ایرانی پیشرفت,ردیف شماره 114319 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,23.900,0.150,0.000,24.050,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,ستاد امر به معروف,,ستاد احیا امر به معروف و نهی از منکر,ردیف شماره 114350 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,126.100,0.548,0.000,126.648,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,حوزه هنری,,حوزه هنری سازمان تبلیغات اسلامی,ردیف شماره 115600 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,577.500,61.553,0.000,639.053,,5
ملی,سایر نهادها,نهادهای مذهبی,سازمان تبلیغات اسلامی,,,سازمان تبلیغات اسلامی,مجموعه ردیف از جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"3,246.620",92.725,0.000,"3,339.345",,4
ملی,سایر نهادها,نهادهای مذهبی,حج و زیارت,سازمان حج و زیارت,,سازمان حج و زیارت,ردیف شماره 109600 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,33.800,0.000,0.000,33.800,,5
ملی,سایر نهادها,نهادهای مذهبی,حج و زیارت,نمایندگی ولی فقیه در امور حج و زیارت,,نمایندگی ولی فقیه در امور حج و زیارت,ردیف شماره 114322 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,15.100,0.000,0.000,15.100,,5
ملی,سایر نهادها,نهادهای مذهبی,حج و زیارت,,,سازمان حج و زیارت و و نمایندگی ولی فقیه در حج و زیارت,مجموعه ردیف از جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,48.900,0.000,0.000,48.900,,4
ملی,سایر نهادها,نهادهای مذهبی,جامعه المصطفی,,,جامعه المصطفی العالمیه,ردیف شماره 114400 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,"1,012.990",4.700,0.000,"1,017.690",,4
ملی,سایر نهادها,نهادهای مذهبی,دانشگاه علوم و معارف قرآنی,,,دانشگاه علوم و معارف قرآنی,ردیف شماره 109501 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,87.200,10.068,0.000,97.268,,4
ملی,سایر نهادها,نهادهای مذهبی,سازمان فرهنگ و ارتباطات اسلامی,,,سازمان فرهنگ و ارتباطات اسلامی,ردیف شماره 114028 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,816.700,12.914,0.000,829.614,,4
ملی,سایر نهادها,نهادهای مذهبی,مجمع جهانی تقریب مذاهب,,,مجمع جهانی تقریب مذاهب اسلامی,ردیف شماره 114033 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,91.350,0.150,0.000,91.500,,4
ملی,سایر نهادها,نهادهای مذهبی,مجمع جهانی اهل بیت,,,مجمع جهانی اهل بیت,ردیف شماره 114043 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,133.100,0.548,0.000,133.648,,4
ملی,سایر نهادها,نهادهای مذهبی,دانشگاه اهل بیت,,,دانشگاه اهل بیت,ردیف شماره 114048 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,55.700,0.548,0.000,56.248,,4
ملی,سایر نهادها,نهادهای مذهبی,دانشگاه مذاهب اسلامی,,,دانشگاه مذاهب اسلامی,ردیف شماره 114900 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,62.100,0.150,0.000,62.250,,4
ملی,سایر نهادها,نهادهای مذهبی,بیت آیت‌الله خمینی,موسسه نشر آثار آیت‌الله خمینی,,موسسه نشر آثار حضرت امام ,ردیف شماره 114030 جدول شماره ۷,https://web.archive.org/web/20230502013837/https://shenasname.ir/budjet1402/53540-%D8%AC%D8%AF%D8%A7%D9%88%D9%84-%DA%A9%D9%84%D8%A7%D9%86-%D9%88-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA-%D9%87%D8%A7%DB%8C-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A8%D9%88%D8%AF%D8%AC%D9%87,105.200,7.178,0.000,112.378,,5
